Ewe/V,<I>/mA
-0.36226553,0.0002852736745437667
-0.36174017,0.0002878158112354064
-0.36125439,0.0002905273208684599
-0.36077315,0.0002932308401189715
-0.36027297,0.0002959228849485271
-0.35975543,0.0002985910675003356
-0.35926411,0.000301285816530974
-0.35876572,0.0003039864439213259
-0.35827976,0.0003066432743623754
-0.3577747,0.000309438854317165
-0.35727203,0.000312205498933813
-0.35676721,0.0003148233424360132
-0.35626319,0.0003174521558254056
-0.35574853,0.0003201252450531437
-0.35525057,0.0003228578963764303
-0.35475317,0.0003255695103992675
-0.35426769,0.000328221966676073
-0.35378239,0.0003309405577696199
-0.35329384,0.0003337533862240558
-0.35278839,0.0003365504111301281
-0.35228717,0.0003391904299658317
-0.35180649,0.0003419158677443238
-0.35130423,0.0003446174206921376
-0.3507759,0.0003473106282601418
-0.35027316,0.0003502507505025432
-0.34975451,0.0003530206018627687
-0.34925461,0.0003555812346786734
-0.34876314,0.0003581002422463498
-0.34828421,0.0003607479825459038
-0.34778023,0.0003636308503903113
-0.34726182,0.000366524567686646
-0.34674767,0.0003692692709120413
-0.34624749,0.0003719990655318469
-0.3457503,0.000374686598593979
-0.34527454,0.0003774856089943631
-0.34476909,0.0003803300181028082
-0.34427184,0.0003831201892619783
-0.34379062,0.0003860156731308202
-0.34328535,0.0003889823768716896
-0.34276608,0.0003917047157571017
-0.34225237,0.0003940886337524541
-0.34177423,0.0003967322826846781
-0.34127474,0.0003996906443380464
-0.34077933,0.0004026158840618327
-0.34027439,0.0004054854335764661
-0.33975962,0.0004082598784238894
-0.33925948,0.0004108514289395421
-0.33876735,0.0004135449876398658
-0.33827507,0.000416390575655561
-0.3377611,0.0004192522083704478
-0.33726451,0.0004220874593108999
-0.33678219,0.0004250173873582845
-0.33629581,0.0004279107501201102
-0.33579585,0.0004305230760548069
-0.33528066,0.0004331792764181407
-0.33477733,0.0004359454462111801
-0.33427063,0.0004388347997182447
-0.33377233,0.0004417053668374945
-0.33327216,0.0004445708630196853
-0.33278409,0.0004474757770367398
-0.33228034,0.0004505354769477284
-0.3317872,0.0004532361230371014
-0.33130354,0.0004559343729111029
-0.33078304,0.0004588212532662859
-0.33026189,0.0004616950092760684
-0.32977313,0.0004644716946877261
-0.32928321,0.0004672531661156021
-0.32878134,0.0004701532119792354
-0.32826993,0.0004730688029936873
-0.32775813,0.0004759681496916883
-0.32726941,0.0004787866728293007
-0.32676032,0.0004816137235913558
-0.32628182,0.0004844241904249005
-0.32578433,0.0004872742195285024
-0.32527423,0.0004901405327136354
-0.32476434,0.0004931180304723719
-0.32427016,0.0004959361823340287
-0.32374576,0.0004987875770354963
-0.32326129,0.000501606718090541
-0.32275799,0.0005043960946177648
-0.32227975,0.0005072694683094336
-0.32180056,0.0005101546460166539
-0.32128784,0.0005131106543019449
-0.32078853,0.0005158700528058777
-0.320292,0.0005186879446194312
-0.31978676,0.0005216749127106976
-0.31926981,0.0005244397194069765
-0.31877142,0.0005271660512176073
-0.31827202,0.0005300917990906659
-0.31778246,0.000532989910560129
-0.31729379,0.0005358196412325305
-0.3167879,0.0005385511173059288
-0.31628072,0.0005414590532045235
-0.31577739,0.0005444172601090525
-0.31528318,0.0005472814858270246
-0.31478661,0.0005500772837578622
-0.31428498,0.0005528759674133564
-0.31378415,0.0005557516317451373
-0.31327912,0.0005586236768269498
-0.31277746,0.0005615120940260752
-0.31226546,0.0005643374013204611
-0.31178522,0.0005671377426484442
-0.31127539,0.0005699486239065981
-0.31078196,0.0005727752526312286
-0.31027862,0.0005756981142810615
-0.30978671,0.0005786473790336741
-0.30930439,0.0005815621275191748
-0.30878875,0.000584340245175689
-0.30827373,0.0005870592035029844
-0.30778226,0.0005898136965293435
-0.3072668,0.0005928105539091573
-0.30677512,0.0005957200858877848
-0.30628389,0.000598616089552743
-0.30578542,0.0006015282810107334
-0.3053118,0.0006043508148178731
-0.30480674,0.0006071492224927443
-0.30430597,0.0006100156305264039
-0.30381364,0.0006128005228594989
-0.30330881,0.0006155712276436328
-0.30280164,0.0006183843169883033
-0.30230045,0.0006212394152869255
-0.30180049,0.0006240469113065646
-0.30131498,0.000626696684169782
-0.30078977,0.0006294922281489977
-0.30029505,0.0006324967932748648
-0.2997992,0.0006352556390117571
-0.29927954,0.0006379422789501016
-0.298783,0.0006407281087848367
-0.29828155,0.0006435359379490082
-0.29779202,0.0006462732480603858
-0.29728353,0.0006490223273700642
-0.2967726,0.0006517422145946134
-0.29627419,0.0006544292124118205
-0.29578331,0.0006572739071594291
-0.29528102,0.0006601651524154814
-0.2947658,0.0006629496403076232
-0.29425842,0.0006655313074453995
-0.29375976,0.0006681396791666187
-0.29327297,0.0006706835867791843
-0.29277122,0.0006738215997269671
-0.29229981,0.0006767442645030765
-0.29181316,0.0006794472925927587
-0.29127637,0.0006820041179943642
-0.29077727,0.0006845937732577884
-0.29027387,0.0006873086770577174
-0.2897765,0.0006899777125471216
-0.28926936,0.0006925760468153327
-0.28878447,0.0006952067103279495
-0.28827965,0.0006979881743771014
-0.28778479,0.0007008138497136933
-0.28728822,0.000703332808539181
-0.2867904,0.0007059638509990425
-0.2862879,0.0007087134378067584
-0.28578159,0.0007114472589617206
-0.28528288,0.0007140868446440796
-0.28477043,0.0007165505140383868
-0.28430402,0.0007191481800637722
-0.28379643,0.0007217116988074389
-0.28327361,0.0007243358320718225
-0.2828069,0.0007267267165271167
-0.28229785,0.0007294306347763219
-0.28180268,0.0007321352847404448
-0.28129309,0.0007346649101102106
-0.28081775,0.000737219671969401
-0.28032649,0.0007396882530749192
-0.27984414,0.0007422494207410767
-0.27931875,0.0007447521496672955
-0.27881625,0.000747238605442728
-0.27831146,0.0007496918824472128
-0.27780458,0.0007522424993643001
-0.27729309,0.0007549093109075885
-0.27680567,0.0007574641006579405
-0.27630442,0.0007598569857320998
-0.27580088,0.0007622227060184832
-0.2752988,0.0007646645811931908
-0.27479374,0.0007672337499874064
-0.27430803,0.0007696236384772716
-0.27381104,0.0007720314739951065
-0.27329224,0.0007745377805366375
-0.27279443,0.0007770159266968896
-0.27229294,0.000779359309321822
-0.27179813,0.0007815713362543976
-0.27128562,0.0007838716601664061
-0.27079079,0.0007863014115072463
-0.2702682,0.000788632425613263
-0.26976013,0.000791027184109061
-0.26927739,0.0007935301701191277
-0.26878294,0.0007958648775120043
-0.26828173,0.0007980784670238439
-0.26779217,0.0008002266689867751
-0.26730666,0.0008024419383016474
-0.2668097,0.0008048419153315672
-0.26631418,0.0008072336472482421
-0.26581612,0.000809491226930345
-0.2653251,0.0008116948797746932
-0.26481283,0.0008137902805174305
-0.26431227,0.0008160112275045657
-0.26380169,0.00081827662412522
-0.26331067,0.0008205652957258176
-0.26280949,0.0008227162161041008
-0.26229167,0.0008248499600287951
-0.2618064,0.0008269764710146458
-0.26129496,0.0008289591461545075
-0.26081115,0.0008311147931736942
-0.26030019,0.0008334721991289928
-0.25979811,0.0008355264320993256
-0.25930104,0.0008374351401708611
-0.25881326,0.0008395988080775532
-0.25831434,0.0008416626601333438
-0.25781614,0.0008436722467498152
-0.25732189,0.0008458201786938682
-0.25682622,0.0008477831972952751
-0.25629863,0.0008496629036219248
-0.25579807,0.0008516948582123762
-0.25530705,0.0008536893660170339
-0.25480986,0.0008557158084672445
-0.25431034,0.0008577672345348188
-0.25379446,0.0008597537874905966
-0.25331745,0.0008616293551447808
-0.25281644,0.0008634273214772267
-0.25230184,0.0008653489828618424
-0.25181136,0.0008672210924024816
-0.25129664,0.0008690204012964369
-0.25082639,0.0008710799800745149
-0.25032684,0.0008729796636207238
-0.24981843,0.0008747675078834699
-0.24932165,0.0008764821930661165
-0.24880773,0.0008781847668783704
-0.24832387,0.000880021101664236
-0.24782883,0.0008818738809808296
-0.24732821,0.0008837544761869792
-0.24682997,0.0008855152802964318
-0.24632813,0.0008870842669879177
-0.24582119,0.0008887131936919437
-0.24531633,0.0008904189174548469
-0.24481724,0.0008921602186294161
-0.24431679,0.0008940400696635705
-0.24380486,0.0008956643722302475
-0.24333882,0.0008970431230813612
-0.24282679,0.0008984576781114403
-0.24231961,0.0009001306569660751
-0.24182604,0.0009017059477358768
-0.24130361,0.000903399105111568
-0.24082386,0.0009051136649351824
-0.24031392,0.0009066221426581702
-0.23981503,0.000908087386994376
-0.23929876,0.000909527163188352
-0.23880962,0.0009108504620801056
-0.23832813,0.0009122940466989236
-0.23782477,0.0009138049682843744
-0.23734057,0.0009153608648272324
-0.23683378,0.0009167918277078625
-0.2363279,0.0009181136140088904
-0.23582815,0.0009195045849655568
-0.23532671,0.00092107154018271
-0.23481235,0.0009224853987419604
-0.23432811,0.0009236881713958526
-0.23382157,0.0009247864107709212
-0.2333318,0.0009260889197135416
-0.23283865,0.0009278219101057996
-0.2323319,0.0009291834759534676
-0.23183791,0.0009302908238842648
-0.23134159,0.00093142205447226
-0.23084693,0.000932582068479085
-0.23032068,0.0009336973734779924
-0.22984129,0.0009348710574937428
-0.22933649,0.0009359821238764214
-0.22884586,0.000937242551757398
-0.2283421,0.0009385101751562336
-0.22783302,0.0009396744693125088
-0.22733645,0.0009406763711012912
-0.22684392,0.000941704833099649
-0.22634082,0.0009428127333295408
-0.22584757,0.000943769735856503
-0.22534813,0.0009447674061380772
-0.22484033,0.0009458026785675156
-0.22434294,0.0009469043232254622
-0.22384341,0.0009478717896585064
-0.22333963,0.000948762483959486
-0.2228348,0.0009498023624743176
-0.2223396,0.0009507508006025828
-0.22184531,0.0009515412526121128
-0.22134452,0.0009524099367371072
-0.22084711,0.0009533498953344412
-0.22035119,0.0009541798188163476
-0.21981752,0.0009549362940662036
-0.21931186,0.0009557923956351674
-0.21882357,0.0009566487521321284
-0.21834186,0.0009574057284798648
-0.21784548,0.0009580630917130176
-0.21734302,0.0009587655226318444
-0.21684818,0.0009595779967505048
-0.21631049,0.0009603874719619826
-0.21583425,0.0009611441246643506
-0.21533009,0.0009618309879981628
-0.21482919,0.0009624066063946192
-0.21432658,0.0009631415766004243
-0.21381791,0.000963804808836552
-0.21333475,0.0009643466794471006
-0.21283883,0.000964740680366831
-0.21233146,0.000965262323815188
-0.21184573,0.0009659122496722622
-0.21134697,0.0009665617779022044
-0.21084434,0.0009669653114138324
-0.21034038,0.0009673588482891488
-0.20981941,0.0009679678181850304
-0.20931205,0.0009685595967446884
-0.20881318,0.0009688787001693836
-0.2083461,0.0009692208147532264
-0.20783913,0.0009696434899524424
-0.20734167,0.0009700341240708628
-0.20683862,0.0009703850873510992
-0.20634419,0.0009708195723726956
-0.20584932,0.0009711667851122416
-0.20533706,0.0009714059436831752
-0.2048454,0.0009716344013415628
-0.20433529,0.0009718127802005594
-0.20386109,0.000971965498026936
-0.20334639,0.0009722364938406138
-0.20284729,0.0009726336277338012
-0.2023291,0.0009728304539748911
-0.20185886,0.0009728980963969968
-0.20134744,0.0009730872943355048
-0.2008384,0.0009732059052449046
-0.20035645,0.0009732986020228352
-0.19985312,0.0009735127799987706
-0.19934596,0.000973639427145288
-0.19886935,0.0009736743233117012
-0.19835369,0.0009736074564527918
-0.19785865,0.0009735498458246196
-0.19738097,0.0009734797879193454
-0.19687337,0.0009736172190362972
-0.19634624,0.0009738504174165052
-0.19584061,0.0009739371895126064
-0.19532324,0.0009736873475453164
-0.19483475,0.0009734110918307856
-0.19434097,0.0009734292294457112
-0.19384781,0.0009736143164681584
-0.19335037,0.0009733529620495532
-0.19285659,0.0009730799093732588
-0.19235221,0.0009728903167691774
-0.19184442,0.0009726136029510336
-0.19135654,0.0009724807841175032
-0.19083431,0.0009723571355506436
-0.19035855,0.0009721523399801132
-0.18984906,0.000971919040576153
-0.18935719,0.0009717959363586962
-0.1888534,0.0009714662061813072
-0.1883613,0.0009710661051266709
-0.18784736,0.0009706536742063116
-0.18734275,0.0009702364866960292
-0.18685003,0.000969990192431762
-0.18636109,0.0009697125418892064
-0.18586391,0.0009693206705344744
-0.18535699,0.0009689875016903328
-0.1848757,0.0009684966673915
-0.18437511,0.000967863218748883
-0.18388362,0.0009675937439573792
-0.18338409,0.0009671910556789936
-0.18286571,0.0009666403575802488
-0.18235666,0.0009661558387624278
-0.18185881,0.0009656894580985058
-0.18135631,0.0009651629631393446
-0.18084513,0.0009646874823374622
-0.18035641,0.0009642866262530134
-0.17987472,0.000963712884522806
-0.1793754,0.0009629896639024998
-0.17887545,0.0009623439062259494
-0.1783632,0.0009617350167698276
-0.17788279,0.0009610676098832856
-0.17738345,0.0009604978156319172
