Ewe/V,<I>/mA
-0.26209953,-0.0004041118757379964
-0.26159197,-0.0004001173038651127
-0.26109794,-0.0003959822319032978
-0.26058856,-0.0003918187294392886
-0.26009572,-0.0003877495623951458
-0.25957814,-0.000383896394716296
-0.25908607,-0.000380084782793548
-0.25857782,-0.0003762989061686781
-0.25808021,-0.000372339130080946
-0.25758684,-0.0003682645956023076
-0.25706545,-0.0003642466456060187
-0.25657526,-0.0003599957740809149
-0.25608444,-0.000355699117015453
-0.25557175,-0.0003518171770338094
-0.25510362,-0.0003481071104639946
-0.2545757,-0.0003440938780167272
-0.25409293,-0.0003399405577511052
-0.25357604,-0.0003360293554174444
-0.25308895,-0.0003322801154020554
-0.25260392,-0.0003282640172309805
-0.25209314,-0.0003241996247298736
-0.25159317,-0.0003202411834771976
-0.25109324,-0.0003162067718626027
-0.25057909,-0.0003121669510787956
-0.25008231,-0.0003082306842164453
-0.24956603,-0.0003043158569499527
-0.24909069,-0.0003003145742426295
-0.24859793,-0.0002962220749193681
-0.24811199,-0.0002920583912984713
-0.24756433,-0.0002880153117614643
-0.24707477,-0.0002841569876518737
-0.24658331,-0.0002802436102784757
-0.24607891,-0.0002761818414001023
-0.24557687,-0.000271935714354619
-0.2450894,-0.0002676175183498547
-0.24459071,-0.0002635782945987933
-0.24409078,-0.0002596058544373516
-0.24359125,-0.0002556551164363755
-0.24309301,-0.0002518667884538038
-0.24260154,-0.0002478834073068957
-0.24210159,-0.0002437032429896176
-0.24161245,-0.0002395240438393854
-0.24110571,-0.000235297264562514
-0.2406041,-0.0002312579071494167
-0.24010055,-0.0002273500339705836
-0.23961121,-0.000223287016827574
-0.23907264,-0.0002192402936189966
-0.23857248,-0.0002151468961191882
-0.23809966,-0.0002109158719763755
-0.23760375,-0.0002066368060695822
-0.23709449,-0.0002025181714055146
-0.2365941,-0.0001985637454035229
-0.2360719,-0.0001946099280555951
-0.2355713,-0.0001906193475002104
-0.23510319,-0.000186420393304245
-0.23459709,-0.000182126309526358
-0.23410964,-0.0001779705612029324
-0.23361711,-0.0001739809977994739
-0.23310679,-0.0001699310484279217
-0.23260663,-0.0001658067320999242
-0.23211557,-0.0001617028286225962
-0.23160544,-0.0001576954928168553
-0.23110379,-0.000153601082213971
-0.23061064,-0.0001495741055266451
-0.230123,-0.0001453336126360223
-0.22960226,-0.0001412501870045495
-0.22910529,-0.0001372395024224747
-0.2286121,-0.0001332327941175507
-0.22808543,-0.0001292450921128976
-0.22760311,-0.0001251374009943562
-0.22710547,-0.0001212075800338616
-0.22660533,-0.0001170713483218233
-0.22611196,-0.000112633648650781
-0.22559737,-0.0001085068840977871
-0.22510444,-0.0001045406783035745
-0.22460535,-0.000100239242665676
-0.22411303,-9.63529154079071e-05
-0.22360212,-9.238837218632268e-05
-0.22309275,-8.823166921569374e-05
-0.22258857,-8.40449133226717e-05
-0.22209266,-7.991100585934837e-05
-0.22158867,-7.59073299866064e-05
-0.22111015,-7.182643607679727e-05
-0.22061147,-6.79598153796918e-05
-0.22012338,-6.401417545021148e-05
-0.21961328,-5.984598432511672e-05
-0.21909595,-5.574603459603238e-05
-0.21859577,-5.15814591566324e-05
-0.21808861,-4.751048800244462e-05
-0.21559526,-2.699575417180753e-05
-0.21309167,-6.335258122349949e-06
-0.20858744,3.012695180311144e-05
-0.20411426,6.664124272767204e-05
-0.20361495,7.0909657063533e-05
-0.20309737,7.522791319118996e-05
-0.20258766,7.945945203910335e-05
-0.20209727,8.360537213371138e-05
-0.20158206,8.78646567091185e-05
-0.20109321,9.228192052321478e-05
-0.20058365,9.665038426107804e-05
-0.2000975,0.000101060480287911
-0.19959308,0.0001055829458420231
-0.19712569,0.000129269667667676
-0.19459337,0.0001533932778262097
-0.19409131,0.0001581604462478061
-0.19360334,0.0001629985046357703
-0.1931067,0.0001679475656399313
-0.19260482,0.0001729716809003778
-0.1921193,0.000177821561448111
-0.19160302,0.0001828202956588672
-0.19110902,0.0001878526324314098
-0.1906203,0.0001928907257832983
-0.1901076,0.00019787937791083
-0.18960515,0.0002029983085810299
-0.18909778,0.0002082313175614458
-0.18859528,0.0002132004500270809
-0.18810867,0.0002181004960961963
-0.18763335,0.0002231664903539015
-0.18709184,0.0002282954651322884
-0.18661299,0.0002335122074567137
-0.18610445,0.000238905787935235
-0.18560685,0.0002439935133561793
-0.18511134,0.0002490999730205795
-0.18458827,0.000254250069870236
-0.18409213,0.0002593661258827157
-0.18360747,0.0002646886665658077
-0.18311156,0.0002700353987974162
-0.18260567,0.0002752744184793994
-0.18210571,0.0002804816743567549
-0.18161701,0.0002857781164493645
-0.18110879,0.0002912139995411667
-0.18058826,0.0002965207185196854
-0.18010785,0.0003017527636378269
-0.17960875,0.000306935749196985
-0.17910433,0.0003121612051171828
-0.178587,0.0003177040973443776
-0.17810422,0.0003232696609740265
-0.17760681,0.0003285683913216225
-0.17710158,0.0003338153098108396
-0.17660311,0.0003392390318468757
-0.17609935,0.0003446039459218076
-0.17562082,0.0003500723006692611
-0.17511694,0.00035566356774171
-0.17461327,0.0003613496310882268
-0.17410125,0.0003664689189396032
-0.1736138,0.0003718265422018386
-0.17312172,0.0003774050443368007
-0.17262876,0.0003830324102535917
-0.17212839,0.0003886353088428558
-0.1716029,0.0003941792462914036
-0.17110579,0.0003998123432177626
-0.1706188,0.0004054874626254553
-0.17011946,0.0004109874262212543
-0.16962801,0.0004164927117084579
-0.16909009,0.0004221862351119774
-0.16859756,0.0004278176421832073
-0.16810441,0.0004334927254805929
-0.16760063,0.0004391078445980046
-0.16712043,0.0004445559623289016
-0.16661645,0.00045051530617423
-0.16611205,0.000456362522594713
-0.16561761,0.000461974515120445
-0.16511321,0.0004676427477668917
-0.16462302,0.0004733620235465776
-0.16412094,0.000479199512526629
-0.16358644,0.0004851609245195981
-0.16310875,0.0004911658035308825
-0.16261475,0.00049702072579681
-0.1621097,0.000502670948022841
-0.16160807,0.0005084609007705394
-0.16111067,0.0005144679605480085
-0.16062579,0.0005202593245013359
-0.16011968,0.0005262010925906483
-0.15961464,0.0005319778539598235
-0.15908943,0.0005377906954554092
-0.1585982,0.0005440379138437713
-0.15812708,0.0005501623483589223
-0.15762226,0.0005558943871788128
-0.15712911,0.0005616932088472531
-0.15663877,0.0005677749089429748
-0.15611628,0.0005738496554975566
-0.15561187,0.0005799495841158743
-0.15511829,0.0005859968278619579
-0.15461601,0.0005921535858188116
-0.15411201,0.0005983725410192994
-0.15362503,0.0006044497532895071
-0.1531302,0.0006104266462915744
-0.15263127,0.0006167824602151217
-0.15210906,0.0006229226213084402
-0.15160316,0.0006288803479374437
-0.15110831,0.000635239255778422
-0.15062258,0.0006416409680106774
-0.15012984,0.0006477187448412983
-0.14960742,0.0006537781058189775
-0.14910018,0.0006600241187525263
-0.14859393,0.000666461877968955
-0.14810289,0.0006727762413868714
-0.14760612,0.0006790876202473952
-0.14710768,0.0006851355318320661
-0.14659034,0.0006912288307055993
-0.14610884,0.0006978344211313902
-0.14561811,0.0007045668656244577
-0.14512441,0.0007110441428839834
-0.14462341,0.0007173746425568998
-0.14410162,0.0007236806547923538
-0.14360379,0.0007300380084079398
-0.14312781,0.0007364630631248805
-0.14263041,0.0007429160403397122
-0.14212391,0.0007494001488689006
-0.14162903,0.000755754100181449
-0.14111741,0.0007623706473235934
-0.14062127,0.0007689973467171901
-0.14013703,0.0007755485065798788
-0.13961779,0.0007820938953955166
-0.13909853,0.0007885886176760924
-0.13861196,0.0007952018221894144
-0.13810231,0.00080175766538904
-0.13759637,0.0008083743446655328
-0.13710256,0.0008151615886028453
-0.13660961,0.0008217555339258414
-0.13611497,0.0008284606925304527
-0.13561417,0.000835400431377047
-0.13512081,0.000842209815783904
-0.13460203,0.0008486275569703546
-0.13411963,0.0008552457069594416
-0.13361034,0.0008622144074858316
-0.13311888,0.0008691665394440808
-0.13262488,0.0008760096766140882
-0.13212916,0.0008827765872141524
-0.13161352,0.0008896788175560607
-0.13112482,0.0008966020915842678
-0.13061874,0.0009033125512715508
-0.13011856,0.0009101271618284812
-0.12962413,0.0009169057200240256
-0.12912205,0.0009238560697768723
