time/s,Ewe/V
264712.6873023732,-0.18725808
264722.6874949227,-0.1872199
264732.6876874716,-0.18723516
264742.687880021,-0.18718171
264752.6880725704,-0.18721226
264762.6882651199,-0.18717025
264772.6884576693,-0.18709773
264782.6886502187,-0.18710154
264792.6888427681,-0.18705954
264802.6890353175,-0.18709008
264812.6892278669,-0.18705189
264822.6894204164,-0.18708244
264832.6896129658,-0.18704426
264842.6898055151,-0.18702517
264852.6899980644,-0.18701372
264862.690190614,-0.18701755
264872.6903831633,-0.18698318
264882.6905757126,-0.18694118
264892.6907682619,-0.186987
264902.6909608112,-0.18695262
264912.6911533605,-0.18696791
264922.6913459096,-0.18697554
264932.6915384592,-0.18686864
264942.6917310087,-0.18685718
264952.6919235582,-0.18674646
264962.6921161078,-0.18670829
264972.6923086573,-0.18672355
264982.6925012069,-0.18663955
264992.6926937564,-0.18667009
265002.6928863055,-0.18671592
265012.6930788551,-0.18667392
265022.6932714046,-0.18667392
265032.6934639541,-0.18659374
265042.6936565037,-0.18650974
265052.6938490532,-0.1865212
265062.6940416028,-0.18651356
265072.6942341523,-0.18644102
265082.6944267019,-0.18629593
265092.6946192514,-0.18633029
265102.694811801,-0.18624248
265112.6950043505,-0.18624249
265122.6951969001,-0.18618903
265132.6953894496,-0.18609357
265142.6955819987,-0.1860134
265152.6957745478,-0.18600959
265162.6959670968,-0.18595232
265172.6961596459,-0.1859065
265182.696352195,-0.18583395
265192.6965447441,-0.18581104
265202.6967372932,-0.18581486
265212.6969298422,-0.18575378
265222.6971223913,-0.18581486
265232.6973149404,-0.18573467
265242.6975074895,-0.18574233
265252.6977000386,-0.18574615
265262.6978925876,-0.18566597
265272.6980851367,-0.18570796
265282.6982776858,-0.18568505
265292.6984702349,-0.18561251
265302.698662784,-0.1856125
265312.698855333,-0.18567741
265322.6990478821,-0.18566978
265332.6992404312,-0.18563925
265342.6994329803,-0.18565832
265352.6996255293,-0.18556668
265362.6998180784,-0.18560106
265372.7000106275,-0.18562777
265382.7002031766,-0.18561633
265392.7003957257,-0.18591413
265402.7005882747,-0.18579958
265412.7007808238,-0.18574232
265422.7009733729,-0.18565451
265432.701165922,-0.18553615
265442.7013584711,-0.18555525
265452.7015510201,-0.1856125
265462.7017435692,-0.18554761
265472.7019361183,-0.18549415
265482.7021286674,-0.1855018
265492.7023212165,-0.18545979
265502.7025137655,-0.18552087
265512.7027063146,-0.18557815
265522.7028988637,-0.18564688
265532.7030914128,-0.18566978
265542.7032839619,-0.18572704
265552.7034765109,-0.18567741
265562.70366906,-0.18571942
265572.7038616091,-0.18575378
265582.7040541582,-0.18572704
265592.7042467073,-0.18580341
265602.7044392563,-0.18580341
265612.7046318054,-0.18582632
265622.7048243545,-0.18579578
265632.7050169036,-0.18583778
265642.7052094527,-0.18600957
265652.7054020017,-0.18598285
265662.7055945508,-0.18596376
265672.7057870999,-0.18599814
265682.705979649,-0.18607067
265692.7061721981,-0.1860974
265702.7063647471,-0.18608594
265712.7065572962,-0.18606302
265722.7067498453,-0.18608975
265732.7069423944,-0.18602867
265742.7071349435,-0.18595614
265752.7073274925,-0.18600959
265762.7075200416,-0.18597904
265772.7077125907,-0.18595614
265782.7079051398,-0.1859294
265792.7080976889,-0.18581486
265802.7082902379,-0.18580723
265812.708482787,-0.1857767
265822.7086753361,-0.18568887
265832.7088678852,-0.18571179
265842.7090604343,-0.18566978
265852.7092529833,-0.18560486
265862.7094455324,-0.18556288
265872.7096380815,-0.18550178
265882.7098306306,-0.18541397
265892.7100231797,-0.18538725
265902.7102157287,-0.18538342
265912.7104082778,-0.18534906
265922.7106008269,-0.18534143
265932.710793376,-0.18528415
265942.7109859255,-0.18524979
265952.7111784751,-0.18519253
265962.7113710246,-0.18517344
265972.7115635742,-0.18512762
265982.7117561237,-0.18504363
265992.7119486732,-0.1850169
266002.7121412228,-0.18495962
266012.7123337719,-0.18496726
266022.7125263214,-0.18491763
266032.712718871,-0.18483363
266042.7129114205,-0.18486036
266052.71310397,-0.18480691
266062.7132965196,-0.18479927
266072.7134890691,-0.1847191
266082.7136816187,-0.18471147
266092.7138741682,-0.18465801
266102.7140667178,-0.18465419
266112.7142592673,-0.18461218
266122.7144518169,-0.18457784
266132.7146443664,-0.18462364
266142.714836916,-0.18457399
266152.7150294653,-0.18457019
266162.7152220146,-0.1845549
266172.7154145639,-0.1845931
266182.7156071132,-0.18455873
266192.7157996625,-0.18457782
266202.7159922118,-0.18463892
266212.7161847611,-0.18462364
266222.7163773105,-0.18463892
266232.7165698598,-0.18459691
266242.7167624091,-0.18453202
266252.7169549585,-0.18451291
266262.7171475079,-0.18447092
266272.7173400574,-0.18452819
266282.7175326063,-0.18450147
266292.7177251558,-0.18453583
266302.7179177052,-0.18445565
266312.7181102546,-0.18444802
266322.718302804,-0.18443274
266332.7184953535,-0.18442129
266342.7186879029,-0.18436785
266352.7188804523,-0.1843182
266362.7190730018,-0.18427621
266372.7192655511,-0.18419984
266382.7194581006,-0.18417694
266392.71965065,-0.18415403
266402.7198431996,-0.18411584
266412.720035749,-0.18407767
266422.7202282985,-0.18410058
266432.7204208479,-0.18408148
266442.7206133973,-0.18400131
266452.7208059467,-0.18403567
266462.7209984961,-0.18406239
266472.7211910451,-0.18403949
266482.7213835944,-0.1840433
266492.7215761438,-0.18398221
